GeneID	ID	DexseqFragment	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	riExonStart_0base	riExonEnd	exonBaseMean	dispersion	stat	pvalue	padj	Bnaive	CD8naive	log2fold_CD8naive_Bnaive	genomicData.seqnames	genomicData.start	genomicData.end	genomicData.width	genomicData.strand	countData.case_bnaive	countData.case_cd8naive	transcripts
ENSG00000164924.18	SE_71985	E021	YWHAZ	chr8	-							71985	308,485,293,1564,846	1,1,1,0,0	422,833,875,572,621	0,0,3,0,1	264	100	1	1.0	0.992,0.995,0.991,1.0,1.0	1.0,1.0,0.991,1.0,0.996	-0.002	100924134	100924298	100916522	100920752	100924915	100924988			472.678660001973	0.000541567206645636	0.657858629772363	0.417316946895864	0.912276261215471	30.5595508835796	30.3095148475619	-0.0345580899120019	chr8	100924135	100924298	164	-	424,920,510,359,565	419,507,246,572,354	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000522542.5, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000523848.5, ENST00000522819.5, ENST00000521309.5, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71986	E021	YWHAZ	chr8	-							71986	500,721,466,2464,1345	0,0,0,0,0	695,1292,1455,957,997	0,0,2,0,0	264	100	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.996,1.0,1.0	0.001	100924134	100924298	100922437	100924050	100924915	100924988			472.678660001973	0.000541567206645636	0.657858629772363	0.417316946895864	0.912276261215471	30.5595508835796	30.3095148475619	-0.0345580899120019	chr8	100924135	100924298	164	-	424,920,510,359,565	419,507,246,572,354	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000522542.5, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000523848.5, ENST00000522819.5, ENST00000521309.5, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71987	E022	YWHAZ	chr8	-							71987	126,184,115,586,322	1,1,1,0,0	178,325,360,262,233	0,0,3,0,1	288	100	1	1.0	0.978,0.985,0.976,1.0,1.0	1.0,1.0,0.977,1.0,0.988	-0.005	100924134	100924322	100920715	100920752	100924915	100925039			11.859545961635	0.00449134777739479	0.0175157670225587	0.89470971829662	1.0	6.17235520139278	6.09082093651432	-0.0391473174179398	chr8	100924299	100924322	24	-	10,24,16,8,14	12,10,8,10,14	ENST00000521607.5
ENSG00000164924.18	SE_71987	E021	YWHAZ	chr8	-							71987	126,184,115,586,322	1,1,1,0,0	178,325,360,262,233	0,0,3,0,1	288	100	1	1.0	0.978,0.985,0.976,1.0,1.0	1.0,1.0,0.977,1.0,0.988	-0.005	100924134	100924322	100920715	100920752	100924915	100925039			472.678660001973	0.000541567206645636	0.657858629772363	0.417316946895864	0.912276261215471	30.5595508835796	30.3095148475619	-0.0345580899120019	chr8	100924135	100924298	164	-	424,920,510,359,565	419,507,246,572,354	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000522542.5, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000523848.5, ENST00000522819.5, ENST00000521309.5, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71988	E022	YWHAZ	chr8	-							71988	318,420,288,1486,821	0,0,0,0,0	451,784,940,647,609	0,0,2,0,0	288	100	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.994,1.0,1.0	0.001	100924134	100924322	100923954	100924050	100924915	100925039			11.859545961635	0.00449134777739479	0.0175157670225587	0.89470971829662	1.0	6.17235520139278	6.09082093651432	-0.0391473174179398	chr8	100924299	100924322	24	-	10,24,16,8,14	12,10,8,10,14	ENST00000521607.5
ENSG00000164924.18	SE_71988	E021	YWHAZ	chr8	-							71988	318,420,288,1486,821	0,0,0,0,0	451,784,940,647,609	0,0,2,0,0	288	100	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.994,1.0,1.0	0.001	100924134	100924322	100923954	100924050	100924915	100925039			472.678660001973	0.000541567206645636	0.657858629772363	0.417316946895864	0.912276261215471	30.5595508835796	30.3095148475619	-0.0345580899120019	chr8	100924135	100924298	164	-	424,920,510,359,565	419,507,246,572,354	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000522542.5, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000523848.5, ENST00000522819.5, ENST00000521309.5, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71989	E031	YWHAZ	chr8	-							71989	266,396,318,1530,790	2,4,1,28,1	439,754,883,541,595	6,1,9,1,0	237	100	0.00939125198103	0.1828354162613506	0.982,0.977,0.993,0.958,0.997	0.969,0.997,0.976,0.996,1.0	-0.006	100948595	100948732	100924915	100925039	100951928	100952619			369.258958030951	0.000250976460174363	0.0381281896081305	0.84518595786533	1.0	27.89668797523	28.007591941777	0.015928939868294	chr8	100948663	100948732	70	-	307,751,394,268,437	318,419,215,473,255	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000418997.1, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71989	E030	YWHAZ	chr8	-							71989	266,396,318,1530,790	2,4,1,28,1	439,754,883,541,595	6,1,9,1,0	237	100	0.00939125198103	0.1828354162613506	0.982,0.977,0.993,0.958,0.997	0.969,0.997,0.976,0.996,1.0	-0.006	100948595	100948732	100924915	100925039	100951928	100952619			341.934223546094	0.00117624214620625	0.0341613719972713	0.853363982706978	1.0	27.2637111255419	27.217759551477	-0.00668324097402007	chr8	100948614	100948662	49	-	257,699,375,264,419	299,385,188,427,245	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000395956.7, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71989	E029	YWHAZ	chr8	-							71989	266,396,318,1530,790	2,4,1,28,1	439,754,883,541,595	6,1,9,1,0	237	100	0.00939125198103	0.1828354162613506	0.982,0.977,0.993,0.958,0.997	0.969,0.997,0.976,0.996,1.0	-0.006	100948595	100948732	100924915	100925039	100951928	100952619			265.943476069448	0.000858584342178397	0.509008454121158	0.475568404002879	0.931621001688912	24.8484584859166	24.5787687708554	-0.041278247572726	chr8	100948596	100948613	18	-	198,543,290,225,316	227,285,146,332,188	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000521328.5, ENST00000395956.7, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71990	E033	YWHAZ	chr8	-							71990	821,1110,770,3770,1926	2,4,1,28,1	1018,1938,2260,1293,1539	6,1,9,1,0	405	100	0.104247043535	1.0	0.99,0.986,0.995,0.971,0.998	0.977,0.998,0.984,0.997,1.0	-0.003	100948595	100948900	100924915	100925039	100951928	100951969			413.766542149262	0.00090820813670884	1.95268190482452	0.1622981428479	0.758854795033609	29.3130827315899	28.7620541590483	-0.0777503604975127	chr8	100948735	100948900	166	-	384,805,430,313,519	358,449,235,489,271	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000523938.1, ENST00000395957.6, ENST00000419477.6, ENST00000418997.1, ENST00000353245.7, ENST00000480304.5, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71990	E032	YWHAZ	chr8	-							71990	821,1110,770,3770,1926	2,4,1,28,1	1018,1938,2260,1293,1539	6,1,9,1,0	405	100	0.104247043535	1.0	0.99,0.986,0.995,0.971,0.998	0.977,0.998,0.984,0.997,1.0	-0.003	100948595	100948900	100924915	100925039	100951928	100951969			227.361482213827	0.000788908904267894	3.27079010925442	0.0705236501636483	0.606496547612163	22.9074299247198	23.7455133529108	0.132582585629923	chr8	100948733	100948734	2	-	210,433,217,148,266	213,274,136,302,153	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000457309.2, ENST00000518736.5, ENST00000395956.7, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71990	E031	YWHAZ	chr8	-							71990	821,1110,770,3770,1926	2,4,1,28,1	1018,1938,2260,1293,1539	6,1,9,1,0	405	100	0.104247043535	1.0	0.99,0.986,0.995,0.971,0.998	0.977,0.998,0.984,0.997,1.0	-0.003	100948595	100948900	100924915	100925039	100951928	100951969			369.258958030951	0.000250976460174363	0.0381281896081305	0.84518595786533	1.0	27.89668797523	28.007591941777	0.015928939868294	chr8	100948663	100948732	70	-	307,751,394,268,437	318,419,215,473,255	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000418997.1, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71990	E030	YWHAZ	chr8	-							71990	821,1110,770,3770,1926	2,4,1,28,1	1018,1938,2260,1293,1539	6,1,9,1,0	405	100	0.104247043535	1.0	0.99,0.986,0.995,0.971,0.998	0.977,0.998,0.984,0.997,1.0	-0.003	100948595	100948900	100924915	100925039	100951928	100951969			341.934223546094	0.00117624214620625	0.0341613719972713	0.853363982706978	1.0	27.2637111255419	27.217759551477	-0.00668324097402007	chr8	100948614	100948662	49	-	257,699,375,264,419	299,385,188,427,245	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000395956.7, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71990	E029	YWHAZ	chr8	-							71990	821,1110,770,3770,1926	2,4,1,28,1	1018,1938,2260,1293,1539	6,1,9,1,0	405	100	0.104247043535	1.0	0.99,0.986,0.995,0.971,0.998	0.977,0.998,0.984,0.997,1.0	-0.003	100948595	100948900	100924915	100925039	100951928	100951969			265.943476069448	0.000858584342178397	0.509008454121158	0.475568404002879	0.931621001688912	24.8484584859166	24.5787687708554	-0.041278247572726	chr8	100948596	100948613	18	-	198,543,290,225,316	227,285,146,332,188	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000521328.5, ENST00000395956.7, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71991	E033	YWHAZ	chr8	-							71991	668,896,608,3301,1752	2,0,0,2,5	944,1717,1987,1212,1334	0,2,2,0,2	405	100	1	1.0	0.988,1.0,1.0,0.998,0.989	1.0,0.995,0.996,1.0,0.994	-0.002	100948595	100948900	100924915	100925039	100953268	100953341			413.766542149262	0.00090820813670884	1.95268190482452	0.1622981428479	0.758854795033609	29.3130827315899	28.7620541590483	-0.0777503604975127	chr8	100948735	100948900	166	-	384,805,430,313,519	358,449,235,489,271	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000523938.1, ENST00000395957.6, ENST00000419477.6, ENST00000418997.1, ENST00000353245.7, ENST00000480304.5, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71991	E032	YWHAZ	chr8	-							71991	668,896,608,3301,1752	2,0,0,2,5	944,1717,1987,1212,1334	0,2,2,0,2	405	100	1	1.0	0.988,1.0,1.0,0.998,0.989	1.0,0.995,0.996,1.0,0.994	-0.002	100948595	100948900	100924915	100925039	100953268	100953341			227.361482213827	0.000788908904267894	3.27079010925442	0.0705236501636483	0.606496547612163	22.9074299247198	23.7455133529108	0.132582585629923	chr8	100948733	100948734	2	-	210,433,217,148,266	213,274,136,302,153	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000457309.2, ENST00000518736.5, ENST00000395956.7, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71991	E031	YWHAZ	chr8	-							71991	668,896,608,3301,1752	2,0,0,2,5	944,1717,1987,1212,1334	0,2,2,0,2	405	100	1	1.0	0.988,1.0,1.0,0.998,0.989	1.0,0.995,0.996,1.0,0.994	-0.002	100948595	100948900	100924915	100925039	100953268	100953341			369.258958030951	0.000250976460174363	0.0381281896081305	0.84518595786533	1.0	27.89668797523	28.007591941777	0.015928939868294	chr8	100948663	100948732	70	-	307,751,394,268,437	318,419,215,473,255	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000418997.1, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000523131.1, ENST00000395956.7, ENST00000517727.5
ENSG00000164924.18	SE_71991	E030	YWHAZ	chr8	-							71991	668,896,608,3301,1752	2,0,0,2,5	944,1717,1987,1212,1334	0,2,2,0,2	405	100	1	1.0	0.988,1.0,1.0,0.998,0.989	1.0,0.995,0.996,1.0,0.994	-0.002	100948595	100948900	100924915	100925039	100953268	100953341			341.934223546094	0.00117624214620625	0.0341613719972713	0.853363982706978	1.0	27.2637111255419	27.217759551477	-0.00668324097402007	chr8	100948614	100948662	49	-	257,699,375,264,419	299,385,188,427,245	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000437293.5, ENST00000521328.5, ENST00000395956.7, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71991	E029	YWHAZ	chr8	-							71991	668,896,608,3301,1752	2,0,0,2,5	944,1717,1987,1212,1334	0,2,2,0,2	405	100	1	1.0	0.988,1.0,1.0,0.998,0.989	1.0,0.995,0.996,1.0,0.994	-0.002	100948595	100948900	100924915	100925039	100953268	100953341			265.943476069448	0.000858584342178397	0.509008454121158	0.475568404002879	0.931621001688912	24.8484584859166	24.5787687708554	-0.041278247572726	chr8	100948596	100948613	18	-	198,543,290,225,316	227,285,146,332,188	ENST00000395951.7, ENST00000521607.5, ENST00000395953.6, ENST00000395958.6, ENST00000395957.6, ENST00000419477.6, ENST00000353245.7, ENST00000480304.5, ENST00000395948.6, ENST00000457309.2, ENST00000518736.5, ENST00000521328.5, ENST00000395956.7, ENST00000418997.1, ENST00000517727.5
ENSG00000164924.18	SE_71992	E046	YWHAZ	chr8	-							71992	200,275,188,769,362	0,0,1,0,1	193,352,441,232,295	0,0,0,0,0	297	100	1	1.0	1.0,1.0,0.984,1.0,0.992	1.0,1.0,1.0,1.0,1.0	-0.005	100951928	100952125	100948595	100948900	100952472	100952604			10.198639212941	0.0663087415530133	0.0735331546588043	0.786260305534461	0.997279619682141	5.56005986968074	5.63897805344173	0.0413552403356694	chr8	100952021	100952125	105	-	7,15,6,11,16	4,12,11,7,12	ENST00000418997.1, ENST00000395957.6, ENST00000437293.5, ENST00000523131.1, ENST00000523938.1, ENST00000492736.1
ENSG00000164924.18	SE_71992	E045	YWHAZ	chr8	-							71992	200,275,188,769,362	0,0,1,0,1	193,352,441,232,295	0,0,0,0,0	297	100	1	1.0	1.0,1.0,0.984,1.0,0.992	1.0,1.0,1.0,1.0,1.0	-0.005	100951928	100952125	100948595	100948900	100952472	100952604			7.87089417661942	0.0591998533274001	0.0661741803712061	0.79699086233317	0.999155095600214	4.85713294650585	4.9385744654658	0.0486014587539532	chr8	100952020	100952020	1	-	6,9,5,7,15	4,8,10,7,6	ENST00000418997.1, ENST00000395958.6, ENST00000395957.6, ENST00000437293.5, ENST00000523131.1, ENST00000523938.1, ENST00000492736.1
ENSG00000164924.18	SE_71992	E044	YWHAZ	chr8	-							71992	200,275,188,769,362	0,0,1,0,1	193,352,441,232,295	0,0,0,0,0	297	100	1	1.0	1.0,1.0,0.984,1.0,0.992	1.0,1.0,1.0,1.0,1.0	-0.005	100951928	100952125	100948595	100948900	100952472	100952604			72.5885767034822	0.0142170786185655	4.41907131634113	0.0355393738443145	0.479584745935575	15.0675938218515	13.1394463140023	-0.436715714299641	chr8	100951970	100952019	50	-	73,155,57,83,84	54,56,44,77,35	ENST00000418997.1, ENST00000395958.6, ENST00000395957.6, ENST00000523131.1, ENST00000437293.5, ENST00000521309.5, ENST00000523938.1, ENST00000492736.1
ENSG00000164924.18	SE_71992	E043	YWHAZ	chr8	-							71992	200,275,188,769,362	0,0,1,0,1	193,352,441,232,295	0,0,0,0,0	297	100	1	1.0	1.0,1.0,0.984,1.0,0.992	1.0,1.0,1.0,1.0,1.0	-0.005	100951928	100952125	100948595	100948900	100952472	100952604			110.216006547507	0.0139419431980418	5.6654253422879	0.0173025208081649	0.365537093636774	18.2084394708353	15.8451024202424	-0.462159025521079	chr8	100951956	100951969	14	-	104,230,88,123,146	92,88,56,113,54	ENST00000395958.6, ENST00000523938.1, ENST00000395957.6, ENST00000480304.5, ENST00000523131.1, ENST00000437293.5, ENST00000521309.5, ENST00000418997.1, ENST00000492736.1
ENSG00000164924.18	SE_71992	E042	YWHAZ	chr8	-							71992	200,275,188,769,362	0,0,1,0,1	193,352,441,232,295	0,0,0,0,0	297	100	1	1.0	1.0,1.0,0.984,1.0,0.992	1.0,1.0,1.0,1.0,1.0	-0.005	100951928	100952125	100948595	100948900	100952472	100952604			176.378288314537	0.00956390020343108	6.76378749041558	0.00930261085917846	0.280880696212999	21.9473007359634	19.7275383489737	-0.37679018437588	chr8	100951929	100951955	27	-	171,328,161,177,245	139,161,85,199,85	ENST00000395958.6, ENST00000395957.6, ENST00000480304.5, ENST00000523131.1, ENST00000437293.5, ENST00000521309.5, ENST00000523938.1, ENST00000418997.1
ENSG00000164924.18	SE_71993	E046	YWHAZ	chr8	-							71993	200,275,188,769,362	4,11,2,12,9	193,351,441,233,295	7,45,17,11,17	297	100	4.05961344319e-07	9.307300026589991e-05	0.944,0.894,0.969,0.956,0.931	0.903,0.724,0.897,0.877,0.854	0.088	100951928	100952125	100948595	100948900	100952849	100952983			10.198639212941	0.0663087415530133	0.0735331546588043	0.786260305534461	0.997279619682141	5.56005986968074	5.63897805344173	0.0413552403356694	chr8	100952021	100952125	105	-	7,15,6,11,16	4,12,11,7,12	ENST00000418997.1, ENST00000395957.6, ENST00000437293.5, ENST00000523131.1, ENST00000523938.1, ENST00000492736.1
ENSG00000164924.18	SE_71993	E045	YWHAZ	chr8	-							71993	200,275,188,769,362	4,11,2,12,9	193,351,441,233,295	7,45,17,11,17	297	100	4.05961344319e-07	9.307300026589991e-05	0.944,0.894,0.969,0.956,0.931	0.903,0.724,0.897,0.877,0.854	0.088	100951928	100952125	100948595	100948900	100952849	100952983			7.87089417661942	0.0591998533274001	0.0661741803712061	0.79699086233317	0.999155095600214	4.85713294650585	4.9385744654658	0.0486014587539532	chr8	100952020	100952020	1	-	6,9,5,7,15	4,8,10,7,6	ENST00000418997.1, ENST00000395958.6, ENST00000395957.6, ENST00000437293.5, ENST00000523131.1, ENST00000523938.1, ENST00000492736.1
ENSG00000164924.18	SE_71993	E044	YWHAZ	chr8	-							71993	200,275,188,769,362	4,11,2,12,9	193,351,441,233,295	7,45,17,11,17	297	100	4.05961344319e-07	9.307300026589991e-05	0.944,0.894,0.969,0.956,0.931	0.903,0.724,0.897,0.877,0.854	0.088	100951928	100952125	100948595	100948900	100952849	100952983			72.5885767034822	0.0142170786185655	4.41907131634113	0.0355393738443145	0.479584745935575	15.0675938218515	13.1394463140023	-0.436715714299641	chr8	100951970	100952019	50	-	73,155,57,83,84	54,56,44,77,35	ENST00000418997.1, ENST00000395958.6, ENST00000395957.6, ENST00000523131.1, ENST00000437293.5, ENST00000521309.5, ENST00000523938.1, ENST00000492736.1
ENSG00000164924.18	SE_71993	E043	YWHAZ	chr8	-							71993	200,275,188,769,362	4,11,2,12,9	193,351,441,233,295	7,45,17,11,17	297	100	4.05961344319e-07	9.307300026589991e-05	0.944,0.894,0.969,0.956,0.931	0.903,0.724,0.897,0.877,0.854	0.088	100951928	100952125	100948595	100948900	100952849	100952983			110.216006547507	0.0139419431980418	5.6654253422879	0.0173025208081649	0.365537093636774	18.2084394708353	15.8451024202424	-0.462159025521079	chr8	100951956	100951969	14	-	104,230,88,123,146	92,88,56,113,54	ENST00000395958.6, ENST00000523938.1, ENST00000395957.6, ENST00000480304.5, ENST00000523131.1, ENST00000437293.5, ENST00000521309.5, ENST00000418997.1, ENST00000492736.1
ENSG00000164924.18	SE_71993	E042	YWHAZ	chr8	-							71993	200,275,188,769,362	4,11,2,12,9	193,351,441,233,295	7,45,17,11,17	297	100	4.05961344319e-07	9.307300026589991e-05	0.944,0.894,0.969,0.956,0.931	0.903,0.724,0.897,0.877,0.854	0.088	100951928	100952125	100948595	100948900	100952849	100952983			176.378288314537	0.00956390020343108	6.76378749041558	0.00930261085917846	0.280880696212999	21.9473007359634	19.7275383489737	-0.37679018437588	chr8	100951929	100951955	27	-	171,328,161,177,245	139,161,85,199,85	ENST00000395958.6, ENST00000395957.6, ENST00000480304.5, ENST00000523131.1, ENST00000437293.5, ENST00000521309.5, ENST00000523938.1, ENST00000418997.1
ENSG00000164924.18	SE_71994	E046	YWHAZ	chr8	-							71994	200,275,188,769,362	37,46,19,276,178	193,350,441,234,295	98,113,147,128,79	297	100	0.0280644329678	0.3990573770906249	0.645,0.668,0.769,0.484,0.406	0.399,0.51,0.503,0.381,0.557	0.124	100951928	100952125	100948595	100948900	100953268	100953388			10.198639212941	0.0663087415530133	0.0735331546588043	0.786260305534461	0.997279619682141	5.56005986968074	5.63897805344173	0.0413552403356694	chr8	100952021	100952125	105	-	7,15,6,11,16	4,12,11,7,12	ENST00000418997.1, ENST00000395957.6, ENST00000437293.5, ENST00000523131.1, ENST00000523938.1, ENST00000492736.1
