Name	Length	EffectiveLength	PBMC1.CC7W2ANXX.SM2.120717p2.C2	PBMC1.CC7W2ANXX.SM2.120717p2.C6	PBMC1.CC7W2ANXX.SM2.120717p3.B6	PBMC1.CC7W2ANXX.SM2.120717p4.A11	PBMC1.CC7W2ANXX.SM2.120717p4.A3	PBMC1.CC7W2ANXX.SM2.120717p4.B1	PBMC1.CC7W2ANXX.SM2.120717p4.C8	PBMC1.CC7W2ANXX.SM2.120717p4.D5	PBMC1.CC7W2ANXX.SM2.120717p4.E2	PBMC1.CC7W2ANXX.SM2.120717p4.E3	PBMC1.CC7W2ANXX.SM2.120717p4.F5	PBMC1.CC7W2ANXX.SM2.120717p4.H11	PBMC1.CC7W2ANXX.SM2.120717p5.A10	PBMC1.CC7W2ANXX.SM2.120717p5.B5	PBMC1.CC7W2ANXX.SM2.120717p5.C12	PBMC1.CC7W2ANXX.SM2.120717p5.D11	PBMC1.CC7W2ANXX.SM2.120717p5.G1	PBMC1.CC7W2ANXX.SM2.120717p5.G10	PBMC1.CC7W2ANXX.SM2.120717p5.G2	PBMC1.CC7W2ANXX.SM2.120717p6.A12	PBMC1.CC7W2ANXX.SM2.120717p6.C8	PBMC1.CC7W2ANXX.SM2.120717p6.D11	PBMC1.CC7W2ANXX.SM2.120717p6.E10	PBMC1.CC7W2ANXX.SM2.120717p6.F10	PBMC1.CC7W2ANXX.SM2.120717p6.G7	PBMC2.CC86JANXX.SM2.011818p1.A11	PBMC2.CC86JANXX.SM2.011818p1.A8	PBMC2.CC86JANXX.SM2.011818p1.C4	PBMC2.CC86JANXX.SM2.011818p1.E9	PBMC2.CC86JANXX.SM2.011818p3.A10	PBMC2.CC86JANXX.SM2.011818p3.B8	PBMC2.CC86JANXX.SM2.011818p3.C7	PBMC2.CC86JANXX.SM2.011818p3.D10	PBMC2.CC86JANXX.SM2.011818p3.E6	PBMC2.CC86JANXX.SM2.011818p3.F7	PBMC2.CC86JANXX.SM2.011818p3.F9	PBMC2.CC86JANXX.SM2.011818p3.G10	PBMC2.CC86JANXX.SM2.011818p3.G3	PBMC2.CC86JANXX.SM2.011818p3.H4	PBMC2.CC86JANXX.SM2.011818p4.A11	PBMC2.CC86JANXX.SM2.011818p4.A4	PBMC2.CC86JANXX.SM2.011818p4.A5	PBMC2.CC86JANXX.SM2.011818p4.A9	PBMC2.CC86JANXX.SM2.011818p4.B12	PBMC2.CC86JANXX.SM2.011818p4.B3	PBMC2.CC86JANXX.SM2.011818p4.C1	PBMC2.CC86JANXX.SM2.011818p4.C2	PBMC2.CC86JANXX.SM2.011818p4.C4	PBMC2.CC86JANXX.SM2.011818p4.C6	PBMC2.CC86JANXX.SM2.011818p4.D11	PBMC2.CC86JANXX.SM2.011818p4.D2	PBMC2.CC86JANXX.SM2.011818p4.D3	PBMC2.CC86JANXX.SM2.011818p4.E1	PBMC2.CC86JANXX.SM2.011818p4.E11	PBMC2.CC86JANXX.SM2.011818p4.E7	PBMC2.CC86JANXX.SM2.011818p4.F10	PBMC2.CC86JANXX.SM2.011818p4.F3	PBMC2.CC86JANXX.SM2.011818p4.F4	PBMC2.CC86JANXX.SM2.011818p4.F7	PBMC2.CC86JANXX.SM2.011818p4.G3	PBMC2.CC86JANXX.SM2.011818p4.G9	PBMC2.CC86JANXX.SM2.011818p4.H10	PBMC2.CC86JANXX.SM2.011818p4.H8	PBMC2.CC86JANXX.SM2.011818p5.A10	PBMC2.CC86JANXX.SM2.011818p5.A4	PBMC2.CC86JANXX.SM2.011818p5.B1	PBMC2.CC86JANXX.SM2.011818p5.B12	PBMC2.CC86JANXX.SM2.011818p5.B4	PBMC2.CC86JANXX.SM2.011818p5.C11	PBMC2.CC86JANXX.SM2.011818p5.C2	PBMC2.CC86JANXX.SM2.011818p5.C3	PBMC2.CC86JANXX.SM2.011818p5.D10	PBMC2.CC86JANXX.SM2.011818p5.E10	PBMC2.CC86JANXX.SM2.011818p5.E11	PBMC2.CC86JANXX.SM2.011818p5.E3	PBMC2.CC86JANXX.SM2.011818p5.E8	PBMC2.CC86JANXX.SM2.011818p5.E9	PBMC2.CC86JANXX.SM2.011818p5.G6	PBMC2.CC86JANXX.SM2.011818p5.G9	PBMC2.CC86JANXX.SM2.011818p5.H8
ENST00000311528.9|ENSG00000167526.13|OTTHUMG00000133770.8|OTTHUMT00000258293.3|RPL13-201|RPL13|4498|protein_coding|	4498	4170.77	13.0787	0	0	0	0	0	0	2.19959	0	0	0	0	0	0	1.21594	0	0	0	20.4411	0	4.46716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19661	2.20298	0	2.2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5493	0	0	0	0	0	0	0	0	0	0
ENST00000563270.5|ENSG00000167526.13|OTTHUMG00000133770.8|OTTHUMT00000429836.2|RPL13-211|RPL13|554|protein_coding|	554	248.279	10.4438	45.5246	103.512	252.943	0	0	11.6335	58.2318	0.0450432	0	0	1.49136e-05	0	264.796	128.547	0	0	0	0	0	9.51413	0.495498	1.62026e-05	0	42.2126	110.748	1.95892e-06	0.0432931	19.8697	18.3929	73.0229	65.5419	61.858	23.1822	66.6667	32.087	35.5765	48.0119	177.874	48.541	12.0685	32.2182	0.0307039	5.28291	88.2809	0.299569	7.1483e-06	15.498	77.7715	0	98.5958	32.1339	82.6185	47.353	1.69796e-05	47.5262	11.3802	49.4237	93.8332	13.914	74.9732	32.0651	1.44814e-06	99.3515	0	0	73.6896	6.9392e-05	16.2903	26.4456	66.2503	20.3829	13.0568	121.201	28.9453	12.6586	0	18.9517	0	102.019
ENST00000567815.5|ENSG00000167526.13|OTTHUMG00000133770.8|OTTHUMT00000426169.1|RPL13-214|RPL13|712|protein_coding|	712	391.211	1399.27	1119.72	618.108	1505.96	1271.55	2068.62	663.188	1409.8	1366.14	1922.34	2024.88	1015.99	1170.32	1499.6	2187.4	1601.46	1090.49	1653.1	3218.13	679.47	694.984	899.011	1296.03	1895.67	799.3	681.604	357.819	353.67	533.191	363.983	184.868	239.352	781.913	322.002	772.679	550.564	921.68	704.764	687.934	289.233	200.053	335.053	398.455	437.614	175.945	358.182	266.073	378.347	425.027	292.387	472.65	311.509	539.384	240.624	402.488	629.185	84.3887	303.622	1106.02	155.062	1143.97	773.821	861.586	528.489	325.014	460.396	417.265	196.596	437.143	816.605	520.364	536.451	417.871	557.418	681.362	623.116	395.907	148.673	301.86	558.812
ENST00000452368.7|ENSG00000167526.13|OTTHUMG00000133770.8|OTTHUMT00000426174.1|RPL13-204|RPL13|1455|protein_coding|	1455	1127.77	3.15175	2.22751	0	2.70362	5.93605	2.23183	6.54634	5.97199	0	0	0	0	0	11.834	0	5.31198	0	26.6298	21.134	0	0	0.723064	1.53107	1.35263	8.12913	0	8.36323	0	7.66142	0	0	0	0	0	0	0.0874247	8.95608	1.3755	0	0	3.93676	0.155473	0	0	0	0	0	4.56419	7.57884	0	0	0	6.65804	1.16161	0	3.89013	0	16.3806	4.60753	0	4.49888	1.89991	0	7.60439	0	0	9.86669	0	0	0	2.38315	0	1.75044	3.85857	2.59753	0	2.1029	65.8501	0	8.32862
ENST00000393099.3|ENSG00000167526.13|OTTHUMG00000133770.8|OTTHUMT00000258294.2|RPL13-202|RPL13|2385|protein_coding|	2385	2057.77	0	0	0	1.29188	0	6.53301	3.18466	1.90754	0	0	0	0	0	6.59986	0	0	0	36.1952	46.7757	390.922	70.0743	2.87344	30.4371	0	0	0	0	0	2.95956	0	1.7553	1.28247	0	0	4.88348	1.95789	45.1252	1.31447	6.43239	0	2.78345	2.93097	3.12611	0	0	8.01344	0	2.96006	12.0485	0	9.97771	1.68736	14.9335	0	6.56683	0	0	12.1779	12.2984	0	2.77979	0	0	2.66089	0	0	2.70922	0	0	0	2.82597	0	0	17.4753	8.74628	7.82986	2.81827	32.8937	0	2.84968
ENST00000422514.7|ENSG00000198242.14|OTTHUMG00000132684.6|OTTHUMT00000255975.2|RPL23A-204|RPL23A|970|protein_coding|	970	643.921	79.7961	331.261	124.598	273.589	218.058	399.546	258.256	500.565	439.335	170.176	856.808	200.566	255.606	506.012	285.775	154.05	155.006	235.45	209.628	68.8567	199.579	165.409	201.423	57.798	202.704	572.373	231.286	115.762	241.149	196.294	70.0903	20.8778	402.341	188.389	269.976	399.554	176.089	404.293	442.552	303.516	90.0988	57.5799	94.311	171.869	131.976	90.615	37.8704	82.1778	82.0669	58.0991	116.272	89.1341	79.4728	131.19	124.051	107.948	75.5204	106.493	174.086	70.8406	78.2078	159.301	164.283	233.601	318.113	203.328	207.425	93.8962	181.271	549.732	79.2222	227.394	145.096	247.49	247.032	131.662	131.976	143.638	46.9077	133.457
ENST00000394935.7|ENSG00000198242.14|OTTHUMG00000132684.6|OTTHUMT00000255978.2|RPL23A-202|RPL23A|580|protein_coding|	580	270.323	152.204	523.604	329.739	421.828	324.598	791.484	531.71	485.266	864.142	480.299	201.408	333.495	371.13	592.919	443.225	267.95	390.678	502.543	298.372	112.143	401.832	326.345	317.294	117.202	412.296	368.672	551.161	280.586	402.827	401.041	159.067	81.1222	524.757	460.333	545.603	1081.01	561.394	485.392	964.25	523.164	176.76	75.4201	154.097	326.192	211.969	83.537	68.9393	177.215	150.933	163.003	333.68	215.522	172.787	318.81	192.573	267.448	168.978	152.511	485.219	128.983	224.779	358.666	326.158	481.157	170.322	376.397	496.301	251.877	304.433	815.376	195.272	247.54	297.409	307.577	513.754	240.338	241.626	312.339	98.4201	175.541
ENST00000355731.8|ENSG00000198242.14|OTTHUMG00000132684.6|OTTHUMT00000255977.1|RPL23A-201|RPL23A|587|protein_coding|	587	276.361	4.47501e-06	0	0	4.1926e-08	8.25238e-08	1.49224e-08	0	221.98	0	0	551.475	45.6405	0	0.00992228	2.96306e-07	1.42779e-07	6.91401e-08	0	2.50321e-07	0	0.000322019	1.26905e-08	0	1.34419e-07	1.75295e-08	239.663	0	0	0.0239715	1.52426e-06	5.3188e-07	1.55317e-07	113.02	8.16855	0.000251546	2.89084e-05	0	60.0835	4.84874e-05	0.000348658	0	1.13548e-07	0	0	0	101.578	1.17385e-07	0.341714	7.21621e-07	0	0.0460752	0	2.22364e-08	1.00327e-06	1.52487e-07	0.0368617	1.81857e-05	0	0	0	0	0.000751104	54.4449	5.10045e-05	142.647	0.742145	1.94931e-07	1.25386e-08	0	102.069	1.34584e-07	174.443	0	0.932785	68.3162	4.34729e-08	0.0329495	3.93543e-08	0	0.000199699
ENST00000225430.9|ENSG00000108298.11|OTTHUMG00000178979.8|OTTHUMT00000444190.2|RPL19-201|RPL19|737|protein_coding|	737	415.206	760	1542	1367.92	1304	1059.96	2137	1455.31	3649.93	2549.54	1249.15	3466.97	629.993	2007.92	2693.4	2898.61	644	1065.64	1875.03	4091.96	998	3316.28	1731.44	1627.99	3947.52	2100.75	1566.99	924.97	746.905	483	848.383	309	675	900.024	731.925	1315	1575.55	1302.91	1798	1379.98	379	379	96	896.985	864	294.905	1782.35	178.134	456	66.322	179.199	589.992	787	660.825	474	453.927	303.854	387	454.489	1110.99	608	1055	933	1251.99	1168	386.87	1307.9	280.071	565.644	947.899	1284.27	492	682.761	485	1411	485.989	1304.99	469.974	510	683.54	690.989
ENST00000579374.5|ENSG00000108298.11|OTTHUMG00000178979.8|OTTHUMT00000444201.2|RPL19-204|RPL19|690|protein_coding|	690	370.404	0	0	0	0	0	0	0	0	256.008	86.8812	0	0	0	27.8325	0	0	0	0	0	0	2.66629e-08	0	0	0	0	8.31863e-05	0.0303007	0	0	25.6167	0	0	0	2.35745e-06	0	0	0	0	0	0	0	0	0	0	0.0848852	0	114.866	0	39.678	63.1205	3.56692e-08	2.57649e-05	0	0	0	208.146	1.27559e-07	0	5.17479e-07	0.000373408	0	0	2.99602e-05	0	41.0981	0.0257251	79.9288	37.3475	0	0	0	19.2385	0	0	0	0	0	0	0.444465	0
ENST00000579260.5|ENSG00000108298.11|OTTHUMG00000178979.8|OTTHUMT00000444191.1|RPL19-203|RPL19|1051|protein_coding|	1051	723.766	0	0	0	0	0	0	54.1059	1.97333	0	1.93789	1.92665	0	0	2.03606	0	0	0	85.9398	2.02768	0	0	0	0	0	6.20685	0	0	0	0	0	0	0	1.9763	2.07525	0	5.74761	0	0	0	0	0	0	0	0	0	1.95437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000618619.4|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000476295.1|RPL17-224|RPL17|747|protein_coding|	747	424.847	0	0	0	0	8.6242	0	0	0	0	0	0	13.9064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.786	0	34.8306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.7882	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000618613.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000488521.1|RPL17-223|RPL17|856|protein_coding|	856	531.414	0	0	0	0	0	0	0	0	0	0	0	11.4096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98275	0	0	0	0	0	0	0	47.299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000579408.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000447662.1|RPL17-205|RPL17|859|protein_coding|	859	534.369	37.203	2.33034	0	0	4.13959	36.0217	36.2689	0	0	0	0	0	0	0	2.31902	0	79.2066	0	0	0	129.459	0	0	0	0	47.6045	27.988	0	0	0	0	0	0	0	0	0	0	0	0	35.5398	0	33.0303	0	10.928	0	0	0	63.3309	80.4237	0	0	0	0	0	70.1263	118.308	0	0	0	3.64783e-06	95.9362	50.7969	2.21899	50.1186	0	0	0	0	0	0	61.7381	0	0	0	0.00798815	0	0	0	0	2.28178
ENST00000579248.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000448308.1|RPL17-204|RPL17|790|protein_coding|	790	466.59	3.13111	0	0	0	0	0	0	0	0	0	0	71.9554	0	0	0	0	0	0	0	0	0	0	0	75.509	0	0	2.87101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8971	0	0	132.468	0	0	0	0	0	0	0	0	0	10.814	0	0	0	0	0	0
ENST00000581373.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000447663.1|RPL17-212|RPL17|584|protein_coding|	584	273.745	0	0	0	54.7101	49.5397	43.3521	2.63269e-06	118.782	233.921	0	0	0	0.000346824	0.00025794	64.3844	8.04285	5.6779e-05	0	0.0094774	0	3.89403e-07	0.000273193	0	120.828	1.95757e-08	0	0.000142134	0.00289288	17.6723	23.394	42.1688	20.5789	30.0796	0	0	27.3817	0	25.9653	0	11.5803	8.82698	9.34746	54.5932	81.1407	18.4691	0.0217592	0.0362206	1.42822e-06	2.93976e-05	59.4028	0	0	3.16824	0	10.5209	0	0	3.80143	0.00415689	1.81883e-05	0	0	0.00510964	0.000386527	18.829	0.0068584	0	46.2817	9.60426e-07	0.0179929	18.2974	0	0	3.53481	23.1809	120.446	0	1.36038e-06	0.00206514	24.8096
ENST00000580261.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000447589.2|RPL17-208|RPL17|669|protein_coding|	669	350.707	824.597	962.76	290.559	1126.18	98.8115	337.429	684.844	1018.93	837.297	1403.47	1265.37	458.487	408.29	1109.37	422.833	404.657	286.232	774.577	1943.45	365.036	1049.27	420.624	439.392	1340.59	302.962	620.844	873.994	138.596	257.301	95.606	145.035	37.4211	711.824	1035.66	516.259	946.619	951.483	455.4	900.035	70.268	67.3424	220.239	349.725	195.411	134.384	825.52	208.181	75.936	244.522	304.492	75.1422	51.4029	434.172	438.207	363.559	383.287	174.32	644.812	549.019	108.23	426.062	509.717	574.657	687.68	272.013	683.809	159.586	194.083	413.046	829.222	90.4187	348.635	137.186	657.718	370.65	949.135	654.828	465	700.167	281.973
ENST00000580210.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000448309.1|RPL17-207|RPL17|705|protein_coding|	705	384.562	0	0	0	0	62.7233	0	0	0	0	0	0	59.0351	0	0	0	0	0	0	0	2.09828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.9819	0	0	0	0	0	0	0	0	0	1.97151	0	0	0	0
ENST00000578532.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000448311.1|RPL17-202|RPL17|684|protein_coding|	684	364.732	0	0	0	0	0	0	0	0	0	2.38379	0	0	0	0	0	0	0	0	2.75928	0	0	0	0	152.623	0	0	0	0	0	0	0	0	0	4.92484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.542	0	0	0	0	0	0	0	0	0	0	0	0	20.6328	2.20908	0	0	0	0	0
ENST00000617346.4|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000476296.1|RPL17-222|RPL17|795|protein_coding|	795	471.465	196.845	0	0	0	19.7212	118.812	130.855	0	132.97	0	0	0	0	0	0	0	62.7022	0	0	0	187.039	0	0	0	0	121.556	75.9777	0	0	0	43.0679	0	0	0	0	0	0	0	11.0421	71.5942	0	58.3	0	72.0319	0	0	0	49.7332	0	0	0	0	0	0	0	24.1907	0	0	0	34.9287	135.806	131.566	0	0	0	39.9926	0	0	0	0	110.546	0	0	0	131.975	0	0	0	0	0
ENST00000583036.5|ENSG00000265681.7|OTTHUMG00000179680.6|OTTHUMT00000447665.1|RPL17-217|RPL17|576|protein_coding|	576	266.926	0	0	0	0	0	0	0	0	0	0	0	101.118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91139	0	0	0	0	0	0	0	103.527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000621674.4|ENSG00000142541.17|OTTHUMG00000134289.5|-|RPL13A-213|RPL13A|1098|protein_coding|	1098	770.766	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4473	0	0	0	0	0	0	0	0	0	114.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.81471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.866558	0	0	0	0	0	0
ENST00000391857.9|ENSG00000142541.17|OTTHUMG00000134289.5|OTTHUMT00000258989.2|RPL13A-201|RPL13A|1127|protein_coding|	1127	799.766	3297.99	2260.2	1520.67	1601.91	2378.54	1470.02	1167.25	3715.27	3743.11	2810.55	2878.88	1542.48	2155.88	2373.32	2304.25	592.453	358.102	1154.09	7990.47	1959.02	2033.04	1437.24	1168.51	2691.69	2167.13	8.29299	855.226	679.757	1267.72	393.012	151.303	1244.41	1800.06	583.356	731.271	1273.38	570.338	1476.61	1048.42	237.927	1100.81	307.114	660.372	832.694	236.55	771.84	21.5065	546.566	612.796	613.317	407.388	262.24	1035.03	330.114	392.522	385.91	451.252	687.775	1284.19	353.633	1989.02	919.689	733.86	711.033	398.98	410.878	1211.8	920.95	1661.82	915.094	744.487	1545.15	802.492	621.882	1148.79	246.143	224.524	469.436	747.122	623.038
ENST00000467825.2|ENSG00000142541.17|OTTHUMG00000134289.5|OTTHUMT00000258997.3|RPL13A-202|RPL13A|660|protein_coding|	660	342.31	961.357	976.699	347.335	774.548	678.427	976.746	560.409	567.553	1051.07	1294.53	1047.51	460.364	635.022	733.565	373.042	749.325	720.259	996.098	2958.32	110.407	1134.33	814.87	877.806	1874.02	980.078	607.099	838.947	89.7815	461.466	487.75	144.775	66.8444	659.792	452.653	614.335	674.697	1076.45	885.797	427.649	36.9016	14.5164	204.724	222.676	331.952	357.713	263.741	232.84	89.3857	144.083	269.166	199.205	368.764	303.859	209.539	366.374	309.071	46.1037	396.94	638.379	220.433	954.719	684.589	322.273	597.865	370.726	295.492	466.045	197.948	374.326	819.489	411.407	498.542	729.94	635.927	366.158	613.379	404.124	466.204	245.376	495.962
ENST00000601521.5|ENSG00000083845.9|OTTHUMG00000183530.5|OTTHUMT00000467010.1|RPS5-209|RPS5|1203|protein_coding|	1203	875.766	0	0	0	0	0	0	0	0	37.1793	28.3235	1.88614	0	0	0	0	41.1034	0	0	0	0	0	0	0	0	0	19.1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000196551.8|ENSG00000083845.9|OTTHUMG00000183530.5|OTTHUMT00000504341.2|RPS5-201|RPS5|741|protein_coding|	741	419.045	356	155	1097.5	622.984	457.939	176	368.935	1356.61	1674.4	1659.27	724.805	508.882	1949	785	2263.54	1572.44	764	644.777	688.984	562	379.94	571.835	930	2750	1213.46	904.873	617	567	213	190	220	391	353.576	624	388	486.966	1119	426.847	886.989	625.996	212	412	289	236	412	759	454.979	135.059	245.966	391.968	463.921	368.921	358	301	104	277	193.724	224.218	1079.58	123	962	698	471.192	402	78	589.938	725.844	169	101	628.024	144	805.631	434.917	689.98	218	635.751	227	799.79	412	580
ENST00000596046.1|ENSG00000083845.9|OTTHUMG00000183530.5|OTTHUMT00000467016.1|RPS5-202|RPS5|1520|protein_coding|	1520	1192.77	0	0	0	0	0	0	0	0	0	1.33491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.705	0	0	4.06732	0	0	0	0	0	0	0
ENST00000451311.7|ENSG00000205542.11|OTTHUMG00000021144.4|OTTHUMT00000055780.2|TMSB4X-204|TMSB4X|622|protein_coding|	622	307.447	808.976	224.7	2851.91	692.156	620.371	1224.11	1026.34	378.316	675.859	658.424	345.999	680.308	284.092	737.95	989.714	590.505	1059.69	511.88	1018.21	481.515	423.374	277.851	575.187	384.903	343.715	865.109	209	147.586	658.762	757.688	255.863	407.405	1009.73	1434.08	963.142	208.034	1055.17	789.952	903.566	151.909	112.054	248.063	409.385	1098.94	37.4055	325.316	315.177	345.938	491.588	385.947	315.665	479.309	541.36	371.328	213.794	254.711	131.545	212.961	1481.49	578.909	891.85	427.648	1244.58	999.227	841.353	485.827	483.703	501.657	472.279	1062.76	534.022	1040.04	580.349	1881.49	553.664	306.576	651.758	300.944	681.945	547.712
ENST00000380636.1|ENSG00000205542.11|OTTHUMG00000021144.4|OTTHUMT00000055781.1|TMSB4X-203|TMSB4X|1702|protein_coding|	1702	1374.77	0	0	0	43.3085	0	0	50.52	7.39227	17.5813	0	0	21.3149	21.8486	0	0	0	0	0	0	0	320.992	0	31.2674	0	0	0	0	0	41.1587	6.27582	0	0	0	0	0	0	0	0	91.1734	0	0	23.8483	0	0	0	1.26135	0	0	0	35.0363	62.6984	21.5764	35.3346	0	0	0	0	0	0	0	0	0	76.0067	0	36.0353	0	0	0	1.4563	135.057	67.7312	30.3055	0	0	0	0	0	0	0	0
ENST00000380635.5|ENSG00000205542.11|OTTHUMG00000021144.4|OTTHUMT00000055779.1|TMSB4X-202|TMSB4X|767|protein_coding|	767	444.318	0	1.98726	13.2562	0	0	0	0	0	0	0	1.90971	0	0	0	2.01562	0	0	0	2.14967	2.26482	0	0	0	0	2.05892	14.5187	0	2.19131	0	19.4867	2.02854	4.39738	13.6326	4.56767	4.21492	5.82718	17.4498	8.75451	0	2.05032	1.94644	0	7.61528	15.1683	0	0	8.67465	10.8792	4.3367	0	0	0.89676	0	4.35233	0	0	2.41567	0	10.7393	0	0	4.14511	0.81389	8.01759	1.32795	4.3065	2.11569	6.10867	8.174	0	0	1.33571	15.3966	21.6811	2.05307	2.18664	0	4.0563	6.00513	2.13806
ENST00000372390.8|ENSG00000157514.16|OTTHUMG00000022168.3|OTTHUMT00000057844.2|TSC22D3-205|TSC22D3|1812|protein_coding|	1812	1484.77	0	0	0	0	0	0	0	0.145462	0	22.5116	0.00562782	869.468	0	0	231.836	0	0	0	0	0	0.0607558	0	0	0	0	0	0	0	0	0	0	193	0	0	0	323	1.41768e-08	0	152.047	300.658	30.4129	0	0	0.000808899	0	0	0	0	0	0	201.137	43.8442	0	0	0	0	0	0.036619	0	0	0	50.8736	0	0	152	7.06225e-08	0	0.905688	206	0	0	98	0	1.33929	0	2.46639	286	6.8285e-05	0	29.6588
ENST00000372397.6|ENSG00000157514.16|OTTHUMG00000022168.3|OTTHUMT00000057843.2|TSC22D3-206|TSC22D3|2027|protein_coding|	2027	1699.77	2626.48	1980	1201	1618	2914	533	1941	928.855	3800.12	4974.14	1048.99	556.516	1565.96	798	40.323	1506.36	2553	4503	6216	0	2280.76	2742.92	2200	2721.47	2315	330	195	0	0	576	0	0	182	0	0	0	619	0	457.953	219.342	256.587	0	0	443.999	0	0	1201	314	0	0	15.8626	2.44975	0	0	150	0	0	768.963	309	0	0	285.126	0	404.424	0	126	524	91.0943	0	0	0	0	0	257.661	299	584.534	0	425	0	252.906
ENST00000486554.1|ENSG00000157514.16|OTTHUMG00000022168.3|OTTHUMT00000057848.3|TSC22D3-208|TSC22D3|576|protein_coding|	576	266.926	0	0	0	0	0	0	0	0	6.39689	0	0	36.016	1.04274	0	43.8409	0	0	0	0	0	23.1836	3.08479	0	9.525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15664
ENST00000503515.1|ENSG00000157514.16|OTTHUMG00000022168.3|OTTHUMT00000360070.2|TSC22D3-211|TSC22D3|551|protein_coding|	551	245.755	1.52181	0	0	0	0	0	0	0	7.48162	1.34543	0	0	0	0	0	2.95011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70607	0	0	0	0	0	0	0	0	0	0	0	6.4772	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	6.27846
ENST00000369817.6|ENSG00000147403.16|OTTHUMG00000033189.13|OTTHUMT00000127774.6|RPL10-202|RPL10|1284|protein_coding|	1284	956.766	470.932	848.932	114.65	509.854	399.43	350.805	190.339	659.687	471.842	681.454	365.089	206.644	580.717	508.154	432.64	189.333	599.61	545.96	557.089	352.893	643.03	264.127	455.495	917.67	446.23	94.3076	266.997	140.626	194.224	77.9261	86.0915	214.877	295.083	194.117	212.346	225.957	169.961	153.423	443.282	104.739	175.4	126.024	80.3348	105.67	98.7763	260.359	141.356	132.34	60.5045	101.018	123.026	165.342	312.613	123.494	260.153	68.1571	94.8148	130.046	348.522	82.4663	253.216	306.932	416.773	139.48	80.1369	164.099	262.316	88.6911	148.451	289.182	175.499	280.181	53.9687	276.38	191.303	266.916	145.701	204.063	152.508	352.359
